months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
41,25,1000,1226.83,0,607763,3,8,0,-56100,12,3,2,0,45120.0,0,5640,39480,0,2011,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
127,29,2000,1326.44,0,436973,11,2,0,0,12,2,1,1,66950.0,10300,10300,46350,10,1995,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
61,23,2000,1136.83,0,471300,12,8,0,-62400,14,1,0,3,98340.0,8940,17880,71520,6,2004,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
207,42,2000,1322.78,0,453277,4,19,55200,0,9,1,0,1,5900.0,590,590,4720,2,2007,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
219,43,1000,1483.25,0,465100,3,8,90700,-20800,3,3,1,1,70680.0,5890,11780,53010,5,2009,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
271,42,500,1515.3,0,603248,6,10,0,0,21,3,1,0,93720.0,17040,8520,68160,8,2005,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
80,25,2000,1075.18,0,601112,1,8,67700,-58400,5,1,2,0,6930.0,1260,630,5040,12,2001,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
325,47,1000,1690.27,0,438830,10,10,61500,0,11,1,0,3,72930.0,6630,6630,59670,4,2006,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
29,25,2000,1352.83,0,464959,4,16,0,-71700,4,4,1,2,64890.0,7210,7210,50470,9,2013,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
295,48,1000,1148.73,0,439787,6,11,0,0,6,1,1,2,5400.0,900,900,3600,10,1999,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
239,42,1000,969.5,0,464839,3,15,0,0,10,1,0,0,5600.0,700,700,4200,1,2007,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
269,41,500,1463.82,0,448984,10,19,0,-72300,23,1,0,0,79300.0,15860,15860,47580,10,2007,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
80,27,1000,1474.17,0,440327,12,8,0,0,13,1,1,0,52800.0,10560,5280,36960,10,2004,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
279,41,500,1497.35,0,460742,9,3,37300,-31700,16,3,2,3,28800.0,0,3600,25200,5,2013,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
165,33,1000,1427.14,0,446895,12,11,35300,-58100,3,1,1,1,2970.0,330,330,2310,12,2008,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
350,54,500,1495.1,0,609374,7,1,50500,0,15,3,0,0,93480.0,15580,7790,70110,3,2014,0,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
295,49,500,1141.62,0,451672,9,11,34300,-24300,4,1,1,3,4320.0,480,480,3360,8,2002,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
464,61,1000,1125.37,0,604450,9,1,0,-56400,6,3,0,2,79800.0,6650,19950,53200,10,2000,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
118,28,2000,1207.36,0,432896,5,4,0,-57000,22,2,1,0,74200.0,7420,14840,51940,13,1997,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
298,47,2000,1338.5,0,618929,6,1,28800,0,1,1,0,0,70590.0,10860,10860,48870,10,2000,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
87,31,1000,1074.07,0,451312,11,5,0,-47500,16,3,0,3,60940.0,5540,11080,44320,9,2006,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
261,42,500,1337.56,0,605141,9,18,0,0,18,1,1,2,74700.0,7470,14940,52290,4,2010,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
453,60,500,1298.91,0,459504,2,7,52600,-38800,0,1,0,0,70000.0,14000,7000,49000,5,2015,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
210,41,500,1222.75,0,432781,3,14,0,-41000,12,3,2,0,81070.0,14740,14740,51590,2,2001,0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
168,32,1000,1059.52,0,452748,10,4,0,-40600,13,2,1,1,57720.0,14430,9620,33670,10,2007,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
390,51,2000,1124.38,0,618316,1,15,0,0,9,1,1,1,7080.0,1180,1180,4720,5,2001,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
258,46,1000,1110.37,0,455365,6,10,34400,-56800,14,3,0,1,47700.0,4770,9540,33390,0,1997,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
107,31,2000,1374.22,0,470603,6,3,62000,-63100,16,1,0,3,51260.0,9320,9320,32620,11,2002,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
225,41,2000,1103.58,0,475292,3,8,41200,-36200,20,3,2,2,70400.0,6400,12800,51200,12,2011,1,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
164,38,2000,1269.76,0,467743,13,19,44300,0,4,1,1,3,90000.0,18000,9000,63000,5,2015,0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
245,39,500,964.79,0,460675,0,4,58000,0,7,3,0,1,72820.0,13240,6620,52960,2,2010,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,41,2000,1167.3,0,618123,8,2,0,0,22,1,2,0,69300.0,13860,13860,41580,13,2000,0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
206,36,500,1625.45,0,607452,7,18,0,-53700,11,1,2,1,76560.0,12760,12760,51040,5,2008,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
203,38,500,1394.43,0,606352,7,16,0,0,7,1,0,1,55440.0,0,6160,49280,9,1999,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
22,25,2000,1053.24,0,603527,9,12,51100,0,0,4,1,0,77130.0,8570,17140,51420,0,1995,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
211,35,500,1040.75,0,445601,9,13,0,0,1,1,1,1,42000.0,7000,7000,28000,2,2011,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
206,39,1000,1302.4,0,603948,2,7,47200,-69700,12,3,2,3,36300.0,3300,9900,23100,5,2013,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
166,38,2000,1588.55,0,435758,10,18,59600,-32100,8,1,0,0,40320.0,5760,5760,28800,11,2001,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
165,32,500,1399.26,0,611586,12,8,70500,0,9,1,2,0,3960.0,330,660,2970,2,1998,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
274,43,2000,1352.31,0,465263,4,1,40700,-47300,22,1,0,3,63840.0,10640,10640,42560,2,2006,1,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
